id,ACTION
5442,0.991700
5443,0.982529
5444,0.987572
5445,0.798469
5446,0.999855
5447,0.968554
5448,0.993076
5449,0.998496
5450,0.937845
5451,0.910874
5452,0.947948
5453,0.998850
5454,0.998523
5455,0.990400
5456,0.949267
5457,0.997585
5458,0.981967
5459,0.989579
5460,0.995590
5461,0.994612
5462,0.997878
5463,0.996433
5464,0.680214
5465,0.940671
5466,0.998000
5467,0.991625
5468,0.978367
5469,0.962130
5470,0.976231
5471,0.977541
5472,0.999333
5473,0.910183
5474,0.995933
5475,0.953837
5476,0.896433
5477,0.996805
5478,0.966017
5479,0.958154
5480,0.956784
5481,0.665821
5482,0.974400
5483,0.949819
5484,0.994833
5485,0.988101
5486,0.943043
5487,0.998167
5488,0.958323
5489,0.811520
5490,0.675090
5491,0.998365
5492,0.989667
5493,0.991797
5494,0.955847
5495,0.985229
5496,0.941195
5497,0.976182
5498,0.994543
5499,1.000000
5500,0.995786
5501,0.993503
5502,0.885304
5503,0.999617
5504,0.996000
5505,0.972156
5506,1.000000
5507,0.996720
5508,0.997712
5509,0.996067
5510,0.975781
5511,0.998728
5512,0.964800
5513,0.995238
5514,0.991269
5515,0.983095
5516,0.926930
5517,0.999269
5518,0.991287
5519,0.992842
5520,0.982026
5521,0.997600
5522,0.990948
5523,0.972489
5524,0.993118
5525,0.997540
5526,0.987238
5527,0.986648
5528,0.998131
5529,0.815691
5530,0.990170
5531,0.994124
5532,0.992752
5533,0.996905
5534,0.877529
5535,0.996989
5536,0.912284
5537,0.999083
5538,0.895450
5539,0.867676
5540,0.989124
5541,0.957953
5542,0.992282
5543,0.996948
5544,0.956239
5545,0.984170
5546,0.926384
5547,0.936114
5548,0.904174
5549,0.986044
5550,0.935900
5551,0.961011
5552,0.997933
5553,0.998667
5554,0.997514
5555,0.983189
5556,0.998628
5557,0.986311
5558,0.959952
5559,0.882844
5560,0.684656
5561,0.958233
5562,0.984280
5563,0.595525
5564,0.979699
5565,0.953042
5566,0.847225
5567,0.312349
5568,0.886376
5569,0.903385
5570,0.984763
5571,0.995762
5572,0.898524
5573,0.266122
5574,0.359844
5575,0.943900
5576,0.998000
5577,0.997200
5578,0.999033
5579,0.995698
5580,0.981391
5581,0.998000
5582,0.974429
5583,0.996729
5584,0.996085
5585,0.984974
5586,1.000000
5587,0.982620
5588,0.957915
5589,0.999663
5590,0.915081
5591,1.000000
5592,0.992790
5593,0.988929
5594,0.995289
5595,0.701483
5596,0.605232
5597,0.991047
5598,0.915067
5599,0.990300
5600,0.999000
5601,0.998000
5602,0.418040
5603,0.647680
5604,0.919665
5605,0.595118
5606,0.999034
5607,0.997738
5608,0.963805
5609,0.983002
5610,0.991791
5611,0.533897
5612,0.950979
5613,0.979954
5614,0.982107
5615,0.947476
5616,0.941087
5617,0.625762
5618,0.979504
5619,1.000000
5620,0.986490
5621,0.996667
5622,0.999865
5623,0.963017
5624,0.986200
5625,0.987540
5626,0.994992
5627,0.996000
5628,0.988033
5629,0.868165
5630,1.000000
5631,0.984733
5632,0.994637
5633,1.000000
5634,0.964627
5635,0.999600
5636,0.998000
5637,0.987748
5638,1.000000
5639,0.990109
5640,0.993061
5641,0.979664
5642,0.905651
5643,0.997518
5644,0.993906
5645,0.989402
5646,0.998607
5647,0.978448
5648,0.926066
5649,0.976787
5650,0.992625
5651,0.991600
5652,0.998579
5653,0.768237
5654,0.996601
5655,0.945719
5656,0.994611
5657,0.987321
5658,0.997933
5659,0.922155
5660,0.958431
5661,0.976757
5662,0.400571
5663,0.983121
5664,0.995600
5665,0.988571
5666,0.990483
5667,0.998081
5668,0.996265
5669,0.981007
5670,0.759293
5671,0.776417
5672,0.944419
5673,0.880545
5674,0.975834
5675,0.997275
5676,0.936674
5677,0.999600
5678,0.982378
5679,0.841755
5680,0.997667
5681,0.985113
5682,0.964649
5683,0.994667
5684,0.858302
5685,0.992800
5686,0.999000
5687,0.947889
5688,0.894667
5689,0.950181
5690,0.992739
5691,0.837719
5692,0.886587
5693,0.988513
5694,0.991610
5695,0.924988
5696,0.851438
5697,1.000000
5698,0.997518
5699,0.999045
5700,0.985671
5701,0.790788
5702,0.990067
5703,0.962665
5704,0.998633
5705,0.700694
5706,0.984029
5707,0.985930
5708,0.987767
5709,0.990509
5710,0.875729
5711,0.996800
5712,0.975129
5713,0.999000
5714,0.759318
5715,0.993141
5716,0.999333
5717,0.964409
5718,0.857962
5719,0.670479
5720,0.745086
5721,0.957932
5722,0.866197
5723,0.966967
5724,0.991267
5725,0.931722
5726,0.953643
5727,0.994717
5728,0.988332
5729,0.999706
5730,0.527637
5731,0.993111
5732,0.974400
5733,0.978381
5734,0.959066
5735,0.992415
5736,0.990994
5737,0.992913
5738,0.977012
5739,0.993456
5740,0.993880
5741,0.835119
5742,0.996067
5743,0.996833
5744,1.000000
5745,0.965734
5746,0.997200
5747,0.985719
5748,0.994867
5749,0.968678
5750,1.000000
5751,0.987149
5752,0.997888
5753,0.993526
5754,0.994300
5755,0.996592
5756,0.983067
5757,0.996818
5758,0.981382
5759,0.993533
5760,0.999500
5761,0.836355
5762,0.988705
5763,0.999333
5764,0.999944
5765,0.600104
5766,0.985167
5767,0.993254
5768,0.995763
5769,0.988710
5770,0.997365
5771,0.996667
5772,0.991548
5773,0.994000
5774,0.945833
5775,0.970862
5776,0.974183
5777,0.980333
5778,0.962194
5779,0.991498
5780,0.994290
5781,0.992044
5782,0.975264
5783,0.991550
5784,0.955558
5785,0.931333
5786,0.991188
5787,0.987200
5788,0.890178
5789,0.994424
5790,0.453806
5791,1.000000
5792,0.998558
5793,0.996168
5794,0.984711
5795,0.892476
5796,0.967011
5797,0.721820
5798,0.998000
5799,0.995199
5800,0.999969
5801,0.955306
5802,0.992400
5803,0.980900
5804,0.996700
5805,0.994677
5806,0.981252
5807,0.981222
5808,0.947728
5809,0.982833
5810,0.911748
5811,0.994075
5812,0.934655
5813,0.952911
5814,0.996800
5815,0.985128
5816,0.984063
5817,0.994754
5818,0.435390
5819,0.853322
5820,0.996577
5821,0.998091
5822,0.981895
5823,0.962955
5824,0.966291
5825,0.998000
5826,0.978057
5827,0.993724
5828,0.999600
5829,0.992500
5830,0.968233
5831,0.972870
5832,0.995455
5833,0.957299
5834,0.996900
5835,0.817515
5836,0.875014
5837,0.995333
5838,0.974898
5839,0.999821
5840,0.910896
5841,1.000000
5842,0.995380
5843,0.997331
5844,0.993720
5845,0.990886
5846,0.991080
5847,1.000000
5848,0.996004
5849,0.977623
5850,0.956993
5851,0.992533
5852,0.995437
5853,0.999333
5854,0.993667
5855,0.984158
5856,0.992508
5857,0.924004
5858,0.996886
5859,0.757887
5860,0.984908
5861,0.932736
5862,0.995699
5863,0.974062
5864,0.941257
5865,0.999200
5866,0.992183
5867,0.968439
5868,0.582466
5869,0.983666
5870,0.992791
5871,0.989720
5872,0.988767
5873,0.985300
5874,0.834576
5875,0.927335
5876,0.971385
5877,0.983470
5878,0.960233
5879,0.999558
5880,0.997000
5881,0.916700
5882,0.517101
5883,0.951063
5884,0.932888
5885,0.912333
5886,0.936903
5887,0.967157
5888,1.000000
5889,0.908645
5890,0.875067
5891,0.996862
5892,0.974367
5893,0.933049
5894,0.919648
5895,0.692324
5896,0.969619
5897,0.995937
5898,0.993075
5899,0.989592
5900,0.987800
5901,0.917957
5902,0.980578
5903,0.992122
5904,0.346006
5905,0.952083
5906,0.994633
5907,0.997982
5908,0.978612
5909,0.956475
5910,0.990955
5911,0.990861
5912,0.995500
5913,0.965708
5914,0.999600
5915,0.640362
5916,0.946000
5917,0.993955
5918,0.955833
5919,0.997800
5920,0.982860
5921,0.806922
5922,0.813798
5923,0.865883
5924,0.852578
5925,0.997899
5926,0.778226
5927,0.916022
5928,0.998533
5929,0.991799
5930,0.997845
5931,0.989861
5932,0.851706
5933,0.991451
5934,0.981600
5935,0.953368
5936,0.992667
5937,0.988864
5938,0.999664
5939,0.995553
5940,0.980418
5941,0.994648
5942,0.994415
5943,0.955475
5944,0.993756
5945,0.989800
5946,0.999307
5947,0.611777
5948,0.964877
5949,0.902403
5950,0.911504
5951,0.941510
5952,0.981115
5953,0.999000
5954,0.996200
5955,0.930724
5956,0.994822
5957,0.996467
5958,0.995333
5959,0.997700
5960,0.997861
5961,0.972468
5962,0.996249
5963,0.978100
5964,0.996285
5965,0.979786
5966,0.999100
5967,0.996833
5968,0.995264
5969,0.971889
5970,0.889483
5971,0.992333
5972,0.993368
5973,0.995833
5974,0.882539
5975,0.981095
5976,0.921037
5977,0.997000
5978,0.975133
5979,0.999182
5980,0.997716
5981,0.780963
5982,0.974683
5983,0.989600
5984,0.957967
5985,0.993909
5986,0.988023
5987,0.996800
5988,0.889771
5989,0.998000
5990,0.996962
5991,0.974830
5992,0.984102
5993,0.915858
5994,0.976386
5995,0.930759
5996,0.993736
5997,0.992410
5998,0.999333
5999,0.995333
6000,0.999748
6001,0.599639
6002,0.997436
6003,0.994207
6004,0.925429
6005,0.982508
6006,0.917140
6007,0.997067
6008,0.999500
6009,0.997393
6010,0.896990
6011,0.992695
6012,0.946527
6013,0.996600
6014,0.783488
6015,0.999600
6016,0.999500
6017,0.983161
6018,0.982281
6019,0.977763
6020,1.000000
6021,0.963147
6022,0.992582
6023,0.940330
6024,0.999814
6025,0.908971
6026,1.000000
6027,0.997433
6028,0.939177
6029,0.982700
6030,0.991199
6031,0.984015
6032,0.960932
6033,0.981133
6034,0.636908
6035,0.994000
6036,0.997610
6037,0.991921
6038,0.885889
6039,0.974181
6040,0.996689
6041,0.993945
6042,0.988737
6043,0.983532
6044,0.996171
6045,0.997175
6046,0.990660
6047,0.823950
6048,0.993987
6049,0.993167
6050,0.965635
6051,0.953057
6052,0.482287
6053,0.973233
6054,0.999432
6055,0.978900
6056,0.999232
6057,0.954824
6058,0.952233
6059,1.000000
6060,0.998000
6061,0.911389
6062,0.770490
6063,0.847913
6064,0.995000
6065,0.972579
6066,0.931928
6067,0.997891
6068,0.996343
6069,0.910417
6070,0.964167
6071,0.979763
6072,0.988915
6073,0.997467
6074,0.982041
6075,0.981733
6076,0.929120
6077,0.993933
6078,1.000000
6079,0.948719
6080,0.996619
6081,0.996042
6082,0.913801
6083,0.979146
6084,1.000000
6085,0.996590
6086,0.902310
6087,0.512955
6088,0.997883
6089,0.968836
6090,0.997009
6091,0.990858
6092,0.980110
6093,0.984067
6094,0.953775
6095,0.974767
6096,0.966067
6097,0.974264
6098,0.993205
6099,0.976948
6100,1.000000
6101,0.980523
6102,0.826750
6103,0.818831
6104,0.990133
6105,0.953872
6106,0.975937
6107,0.998498
6108,0.984937
6109,1.000000
6110,0.999683
6111,0.967041
6112,0.999358
6113,0.389437
6114,0.951618
6115,0.861381
6116,0.940172
6117,0.964847
6118,0.989383
6119,0.998168
6120,0.993267
6121,0.955617
6122,0.973119
6123,0.303484
6124,1.000000
6125,0.949033
6126,0.953022
6127,1.000000
6128,0.856240
6129,0.963279
6130,0.977814
6131,0.974799
6132,0.920275
6133,0.999500
6134,0.912004
6135,0.829316
6136,0.999766
6137,0.326664
6138,0.963340
6139,0.980702
6140,0.904398
6141,0.932887
6142,0.985509
6143,0.999003
6144,0.996884
6145,0.993942
6146,0.977667
6147,0.861480
6148,0.973585
6149,0.990736
6150,0.977626
6151,1.000000
6152,0.972555
6153,0.998000
6154,0.989818
6155,0.914166
6156,0.994977
6157,0.992633
6158,0.980491
6159,0.998885
6160,0.620411
6161,0.981775
6162,0.995733
6163,0.999281
6164,0.999430
6165,0.995516
6166,0.685231
6167,0.979339
6168,0.989929
6169,0.415739
6170,0.979957
6171,0.999891
6172,0.989490
6173,0.867235
6174,0.947620
6175,0.993335
6176,1.000000
6177,0.999200
6178,0.377507
6179,0.994667
6180,0.979841
6181,0.970249
6182,0.987350
6183,0.931998
6184,0.991960
6185,0.855007
6186,0.979192
6187,0.985383
6188,0.997723
6189,0.980167
6190,0.996700
6191,0.985372
6192,0.922056
6193,0.991913
6194,0.971475
6195,0.992690
6196,0.978235
6197,0.969505
6198,0.992200
6199,0.997689
6200,0.966230
6201,0.957170
6202,0.999801
6203,0.978997
6204,0.999667
6205,0.951154
6206,1.000000
6207,0.996488
6208,0.995450
6209,0.998856
6210,0.978778
6211,1.000000
6212,0.973857
6213,0.569593
6214,0.999600
6215,0.752129
6216,0.908194
6217,0.870308
6218,0.986000
6219,0.990935
6220,0.984338
6221,0.966024
6222,0.994967
6223,0.763321
6224,0.971133
6225,0.879309
6226,0.881769
6227,0.991455
6228,0.992876
6229,0.998933
6230,0.911034
6231,0.487720
6232,1.000000
6233,0.999757
6234,0.991500
6235,0.923542
6236,0.947101
6237,0.906114
6238,0.999964
6239,0.904026
6240,0.822637
6241,0.994434
6242,0.996559
6243,0.998000
6244,1.000000
6245,0.864316
6246,0.984269
6247,0.991600
6248,0.968718
6249,0.989919
6250,0.750852
6251,0.980529
6252,0.986069
6253,0.946632
6254,0.999254
6255,0.982141
6256,0.964715
6257,0.993500
6258,0.920178
6259,0.773607
6260,0.639585
6261,0.962283
6262,0.969751
6263,0.971729
6264,0.994514
6265,0.981692
6266,0.991842
6267,0.982174
6268,0.912540
6269,0.963232
6270,0.990643
6271,0.986867
6272,0.994933
6273,0.915983
6274,0.874133
6275,0.998964
6276,0.997892
6277,0.995133
6278,0.974198
6279,0.989345
6280,0.979297
6281,0.979358
6282,0.993405
6283,0.998800
6284,0.990000
6285,1.000000
6286,0.918028
6287,1.000000
6288,0.976913
6289,0.928127
6290,0.969582
6291,0.973183
6292,0.981778
6293,0.967234
6294,0.993900
6295,0.889057
6296,0.994225
6297,0.999500
6298,0.994400
6299,0.990133
6300,0.993448
6301,0.985262
6302,0.968940
6303,0.967206
6304,0.978233
6305,0.985307
6306,0.996267
6307,0.998000
6308,0.995747
6309,0.999025
6310,0.963133
6311,0.994256
6312,0.980934
6313,0.977922
6314,0.262156
6315,0.863312
6316,0.939913
6317,0.896784
6318,0.587297
6319,0.817777
6320,0.995200
6321,0.995486
6322,0.952848
6323,0.587055
6324,0.999599
6325,0.920767
6326,0.989919
6327,0.711690
6328,0.986577
6329,0.995467
6330,0.995640
6331,0.989200
6332,0.902774
6333,0.975562
6334,0.983198
6335,0.990520
6336,0.986982
6337,0.944858
6338,0.997115
6339,0.937557
6340,0.992133
6341,0.990195
6342,0.995386
6343,0.996667
6344,0.931618
6345,0.993927
6346,0.988177
6347,0.993955
6348,0.981141
6349,0.991163
6350,0.963736
6351,0.990697
6352,0.903120
6353,0.913282
6354,0.479303
6355,0.999731
6356,0.988833
6357,0.998086
6358,1.000000
6359,0.920229
6360,0.928071
6361,0.992137
6362,0.997319
6363,0.961161
6364,0.999837
6365,0.942776
6366,0.990166
6367,0.995371
6368,0.940972
6369,0.990963
6370,0.979362
6371,0.992348
6372,0.463937
6373,0.993709
6374,0.996600
6375,0.984374
6376,0.091281
6377,0.866771
6378,0.926653
6379,0.966367
6380,0.980256
6381,0.988999
6382,0.987367
6383,0.996348
6384,0.904483
6385,0.989831
6386,0.987600
6387,0.999667
6388,0.990176
6389,0.987317
6390,0.995433
6391,0.969244
6392,0.998381
6393,1.000000
6394,0.671712
6395,0.997067
6396,1.000000
6397,0.999000
6398,0.960280
6399,0.898101
6400,0.968987
6401,0.999834
6402,0.989817
6403,1.000000
6404,0.933096
6405,0.816798
6406,0.851397
6407,0.953765
6408,0.996426
6409,0.941034
6410,0.954160
6411,0.994000
6412,0.971733
6413,0.998200
6414,0.985611
6415,0.995533
6416,0.964950
6417,0.996567
6418,0.984836
6419,0.998000
6420,0.995200
6421,0.864316
6422,0.977634
6423,0.995278
6424,0.995250
6425,0.992711
6426,0.987814
6427,0.606326
6428,0.995200
6429,0.999206
6430,0.950890
6431,0.916475
6432,0.961051
6433,0.993992
6434,1.000000
6435,0.986767
6436,0.918672
6437,0.996867
6438,0.992267
6439,0.398405
6440,0.962867
6441,0.983686
6442,0.965967
6443,0.999285
6444,0.950988
6445,1.000000
6446,0.989033
6447,0.901060
6448,0.981283
6449,0.828142
6450,0.984867
6451,0.718211
6452,0.987752
6453,0.995654
6454,0.771473
6455,0.948063
6456,1.000000
6457,0.990499
6458,0.977347
6459,0.999714
6460,0.998500
6461,0.990083
6462,0.929067
6463,0.993667
6464,0.998600
6465,0.551859
6466,0.473218
6467,0.999864
6468,0.990194
6469,0.918922
6470,0.965435
6471,0.970255
6472,0.981057
6473,0.992073
6474,0.998400
6475,0.872706
6476,0.954269
6477,0.996827
6478,0.968252
6479,0.998533
6480,0.970943
6481,0.964158
6482,0.969500
6483,0.993333
6484,0.971440
6485,0.987735
6486,0.998611
6487,0.999000
6488,0.998361
6489,0.984333
6490,0.997000
6491,0.996429
6492,0.972824
6493,0.880000
6494,0.998533
6495,0.997621
6496,1.000000
6497,0.977200
6498,0.990404
6499,0.363653
6500,0.665661
6501,0.988580
6502,0.524346
6503,0.998000
6504,1.000000
6505,0.999734
6506,0.998500
6507,0.965190
6508,0.987467
6509,0.974243
6510,0.997933
6511,0.973273
6512,0.979423
6513,0.986700
6514,0.601417
6515,0.999600
6516,0.996344
6517,0.989082
6518,0.975307
6519,0.856063
6520,0.997039
6521,0.973887
6522,0.999600
6523,0.975607
6524,0.935600
6525,0.991267
6526,0.990839
6527,0.889353
6528,0.965188
6529,0.974740
6530,0.855918
6531,0.992984
6532,0.993150
6533,0.985032
6534,0.798956
6535,0.997608
6536,0.351120
6537,0.959833
6538,0.673176
6539,0.996998
6540,0.989254
6541,0.905598
6542,0.848427
6543,0.988893
6544,0.924656
6545,0.939267
6546,0.995533
6547,0.984311
6548,0.991176
6549,1.000000
6550,0.820841
6551,0.680466
6552,1.000000
6553,1.000000
6554,0.995033
6555,0.938919
6556,1.000000
6557,0.697840
6558,0.999213
6559,0.926367
6560,0.993581
6561,0.995600
6562,1.000000
6563,0.989890
6564,0.995767
6565,0.914581
6566,0.984368
6567,0.982238
6568,0.989300
6569,0.835736
6570,1.000000
6571,0.312874
6572,0.997073
6573,0.999333
6574,1.000000
6575,0.888649
6576,0.655038
6577,0.992899
6578,0.962956
6579,0.944995
6580,0.989633
6581,0.280628
6582,0.990105
6583,0.955145
6584,0.996000
6585,1.000000
6586,0.994482
6587,0.916064
6588,0.622933
6589,0.981271
6590,0.402401
6591,0.953084
6592,0.982890
6593,0.627085
6594,0.999735
6595,0.993667
6596,0.864681
6597,0.989318
6598,0.849616
6599,0.996482
6600,0.872341
6601,0.974106
6602,0.859965
6603,0.989815
6604,0.994905
6605,0.993047
6606,1.000000
6607,0.954605
6608,0.391641
6609,0.868163
6610,0.990935
6611,0.995064
6612,0.998000
6613,0.923224
6614,0.975845
6615,0.998681
6616,0.987642
6617,0.896675
6618,0.997933
6619,0.981067
6620,0.990933
6621,0.990917
6622,0.985180
6623,0.987620
6624,0.965428
6625,0.864316
6626,0.996733
6627,0.967115
6628,0.882706
6629,0.805018
6630,0.994252
6631,0.431131
6632,0.972415
6633,0.967429
6634,0.982776
6635,0.789763
6636,0.994733
6637,0.636892
6638,0.931214
6639,0.978560
6640,0.841332
6641,0.966015
6642,0.998400
6643,0.995000
6644,0.897714
6645,0.979149
6646,0.990267
6647,0.998000
6648,0.979959
6649,0.972679
6650,0.986647
6651,0.994589
6652,0.993291
6653,0.392656
6654,0.672065
6655,0.988889
6656,1.000000
6657,0.975661
6658,0.992390
6659,0.923253
6660,0.993769
6661,0.989781
6662,1.000000
6663,0.948073
6664,1.000000
6665,0.984984
6666,0.993849
6667,0.994233
6668,0.701689
6669,0.912077
6670,0.984482
6671,0.966236
6672,0.979456
6673,0.998000
6674,0.983500
6675,0.989984
6676,0.999500
6677,0.823897
6678,0.976216
6679,0.992211
6680,0.928823
6681,0.987314
6682,0.992000
6683,0.990100
6684,0.978744
6685,0.884930
6686,0.981746
6687,0.998579
6688,0.971200
6689,0.840848
6690,0.964160
6691,0.995731
6692,0.987267
6693,0.955597
6694,0.930794
6695,1.000000
6696,0.997600
6697,0.998833
6698,0.961215
6699,0.760825
6700,0.954555
6701,0.962572
6702,0.921043
6703,0.331227
6704,0.996242
6705,0.991500
6706,0.826765
6707,0.991449
6708,0.921686
6709,0.988300
6710,0.977497
6711,0.995244
6712,0.905470
6713,0.838270
6714,0.785616
6715,1.000000
6716,0.993234
6717,0.999300
6718,0.995964
6719,0.987163
6720,0.998956
6721,0.979830
6722,0.819789
6723,0.992392
6724,0.996286
6725,0.945722
6726,0.996226
6727,0.929606
6728,0.992001
6729,0.995004
6730,1.000000
6731,0.976257
6732,0.995933
6733,0.998805
6734,0.976600
6735,0.991949
6736,0.950133
6737,0.987362
6738,0.728766
6739,0.285788
6740,0.849141
6741,0.979533
6742,0.987000
6743,0.996509
6744,0.987506
6745,0.653187
6746,0.987991
6747,0.962458
6748,0.981256
6749,1.000000
6750,0.981424
6751,0.847888
6752,0.310233
6753,0.996200
6754,0.995734
6755,0.998810
6756,0.854904
6757,0.990182
6758,0.924792
6759,0.999432
6760,0.756199
6761,0.999333
6762,0.991802
6763,0.997807
6764,0.781103
6765,0.991467
6766,0.994098
6767,0.988520
6768,0.976750
6769,0.893523
6770,0.950726
6771,0.175324
6772,0.986471
6773,0.974915
6774,0.796536
6775,0.986300
6776,1.000000
6777,0.980703
6778,0.997927
6779,0.999971
6780,0.999667
6781,0.995699
6782,0.998667
6783,0.999971
6784,0.997600
6785,0.686433
6786,0.990205
6787,0.992100
6788,0.843656
6789,0.997857
6790,0.937767
6791,0.942422
6792,0.973898
6793,1.000000
6794,0.900691
6795,0.903540
6796,0.995575
6797,0.999612
6798,0.971867
6799,0.582971
6800,0.986432
6801,0.990127
6802,0.999092
6803,0.983617
6804,1.000000
6805,0.988167
6806,0.594903
6807,0.983295
6808,0.979097
6809,0.988402
6810,0.971404
6811,0.984821
6812,0.984233
6813,0.984533
6814,0.988877
6815,0.994154
6816,0.980275
6817,0.986328
6818,0.948018
6819,0.993956
6820,0.977178
6821,0.989137
6822,0.974804
6823,0.941273
6824,0.997058
6825,0.995050
6826,0.972743
6827,0.935061
6828,0.994098
6829,0.799400
6830,0.969700
6831,0.973494
6832,0.999200
6833,0.998000
6834,0.987838
6835,0.999000
6836,0.987409
6837,0.998933
6838,0.927788
6839,0.998000
6840,0.986767
6841,0.945262
6842,0.989333
6843,0.998000
6844,0.966187
6845,0.957567
6846,0.979918
6847,0.798530
6848,0.968483
6849,0.990336
6850,0.995789
6851,0.955102
6852,0.995656
6853,0.996550
6854,0.875510
6855,0.931797
6856,0.989934
6857,0.651426
6858,0.567100
6859,0.966752
6860,0.999926
6861,0.993000
6862,0.982400
6863,0.995143
6864,0.200096
6865,0.996333
6866,0.968012
6867,0.861564
6868,0.445070
6869,0.500053
6870,0.997200
6871,0.995001
6872,0.936300
6873,0.963629
6874,0.997898
6875,0.996185
6876,0.728374
6877,0.997600
6878,0.999882
6879,0.992467
6880,0.911101
6881,0.994058
6882,0.950962
6883,0.989799
6884,0.997500
6885,0.992797
6886,0.998600
6887,1.000000
6888,0.999000
6889,0.669560
6890,0.966263
6891,0.993636
6892,0.985764
6893,0.978200
6894,0.952388
6895,0.985033
6896,0.973292
6897,0.961262
6898,0.936474
6899,0.998677
6900,0.993633
6901,0.974935
6902,0.999148
6903,0.976977
6904,0.994667
6905,0.978289
6906,0.992706
6907,0.983491
6908,0.998000
6909,0.568108
6910,0.941662
6911,0.997377
6912,0.999601
6913,0.995475
6914,0.997501
6915,0.298799
6916,0.999600
6917,0.957956
6918,0.957140
6919,1.000000
6920,0.792300
6921,0.999600
6922,0.613712
6923,0.984380
6924,0.994739
6925,0.920870
6926,0.835381
6927,0.972023
6928,0.990924
6929,0.958697
6930,0.995510
6931,0.901977
6932,0.794378
6933,0.932832
6934,0.992357
6935,0.960584
6936,0.680732
6937,0.991399
6938,0.975146
6939,0.865175
6940,0.999646
6941,0.881606
6942,0.988793
6943,0.988608
6944,0.104672
6945,0.996048
6946,0.092957
6947,0.994933
6948,0.991248
6949,0.880216
6950,1.000000
6951,0.988038
6952,0.997357
6953,0.986421
6954,0.981054
6955,0.997733
6956,0.994225
6957,0.999631
6958,0.950213
6959,0.988874
6960,0.993333
6961,0.954982
6962,0.998000
6963,0.805774
6964,0.998831
6965,0.897469
6966,0.876226
6967,0.974200
6968,0.996933
6969,0.986469
6970,0.997206
6971,0.579143
6972,0.958380
6973,0.995551
6974,0.992077
6975,0.987765
6976,0.995137
6977,0.978609
6978,0.987933
6979,0.990807
6980,0.988900
6981,0.997436
6982,0.813225
6983,0.894699
6984,0.999000
6985,0.404302
6986,0.907729
6987,0.845644
6988,0.988301
6989,0.992800
6990,0.990035
6991,1.000000
6992,0.818376
6993,0.355198
6994,0.118723
6995,0.989358
6996,0.999792
6997,0.991632
6998,0.545550
6999,0.871244
7000,0.751607
7001,0.988251
7002,0.597322
7003,0.997918
7004,0.925053
7005,1.000000
7006,0.995137
7007,0.995525
7008,0.999456
7009,0.999000
7010,0.990082
7011,0.884153
7012,0.998824
7013,0.995333
7014,0.967104
7015,0.997000
7016,0.994400
7017,0.996000
7018,0.968692
7019,0.996257
7020,0.866658
7021,0.761905
7022,0.874913
7023,0.992117
7024,0.944110
7025,0.973347
7026,0.977158
7027,1.000000
7028,0.864000
7029,0.990151
7030,0.981929
7031,0.951993
7032,0.702894
7033,0.961629
7034,0.925867
7035,0.596362
7036,0.814546
7037,0.915191
7038,0.997891
7039,0.998400
7040,0.968258
7041,0.983983
7042,0.943067
7043,0.993427
7044,0.968898
7045,0.997696
7046,0.998000
7047,0.970062
7048,0.989356
7049,0.958751
7050,0.982502
7051,0.993800
7052,0.889648
7053,1.000000
7054,0.979379
7055,0.967252
7056,0.945294
7057,0.804673
7058,0.998333
7059,0.965066
7060,0.995584
7061,0.950668
7062,0.255674
7063,0.997867
7064,0.999600
7065,0.989376
7066,0.631396
7067,0.996733
7068,0.998912
7069,0.995303
7070,0.896994
7071,0.976700
7072,0.982173
7073,0.985177
7074,0.974769
7075,0.784432
7076,0.939993
7077,0.964129
7078,1.000000
7079,0.998033
7080,0.997989
7081,0.981717
7082,0.915559
7083,1.000000
7084,0.961073
7085,1.000000
7086,0.994400
7087,0.998000
7088,0.989757
7089,0.988108
7090,0.895367
7091,0.959891
7092,0.990756
7093,0.997156
7094,0.950200
7095,0.997800
7096,0.992464
7097,0.958995
7098,0.911386
7099,0.999869
7100,0.996392
7101,0.990623
7102,0.966738
7103,0.987970
7104,0.999500
7105,0.982779
7106,0.971540
7107,0.986233
7108,0.997582
7109,0.991420
7110,0.993267
7111,0.926399
7112,0.989414
7113,0.862638
7114,0.996584
7115,0.998600
7116,0.996192
7117,0.959721
7118,0.995715
7119,0.703702
7120,0.795095
7121,0.357817
7122,0.742806
7123,0.931788
7124,0.936758
7125,0.991757
7126,0.898856
7127,0.776097
7128,0.941650
7129,0.985263
7130,0.997833
7131,0.997600
7132,0.795703
7133,0.998100
7134,0.998000
7135,0.758667
7136,0.976122
7137,0.530793
7138,0.943869
7139,0.979974
7140,0.992430
7141,0.989900
7142,0.999814
7143,0.996595
7144,0.990700
7145,0.495979
7146,0.989673
7147,0.995200
7148,0.996600
7149,0.942293
7150,0.999281
7151,0.828919
7152,0.977433
7153,0.945556
7154,0.995267
7155,0.982154
7156,0.969450
7157,0.944514
7158,0.989521
7159,0.963313
7160,0.983870
7161,0.751303
7162,0.982497
7163,0.983267
7164,0.634614
7165,0.979957
7166,0.883290
7167,0.995941
7168,0.969716
7169,0.996167
7170,0.125921
7171,0.998396
7172,0.987352
7173,0.999314
7174,0.839893
7175,0.993906
7176,0.911435
7177,0.958810
7178,0.999962
7179,0.454632
7180,0.998800
7181,0.993000
7182,0.992900
7183,0.991838
7184,0.998000
7185,0.952096
7186,0.999095
7187,1.000000
7188,0.991900
7189,0.940459
7190,0.978667
